id,customer_name,sentiment,csat_score,call_timestamp,Call_Day,reason,city,state,channel,response_time,call_duration_in_minutes,call_center
ANX-03964037-J-825201-9X,Hulda Dommerque,Negative,0,10/14/2020,14,Payments,Pueblo,Colorado,Call-Center,Above SLA,10,Chicago/IL
ANY-80370963-H-696885-gL,Anderson Lantaff,Negative,3,10/20/2020,20,Billing Question,Philadelphia,Pennsylvania,Chatbot,Within SLA,41,Baltimore/MD
ANY-96201714-V-110324-xN,Kirstin Banister,Neutral,0,10-09-2020,9,Billing Question,Indianapolis,Indiana,Call-Center,Below SLA,43,Chicago/IL
ANZ-09709705-z-733781-TT,Teddi Makiver,Very Negative,0,10-05-2020,5,Billing Question,Norfolk,Virginia,Call-Center,Below SLA,44,Baltimore/MD
ANZ-29700612-L-509447-zt,Wallis Michal,Very Negative,4,10/25/2020,25,Billing Question,Washington,District of Columbia,Call-Center,Within SLA,6,Los Angeles/CA
AOC-31608175-Q-766334-7e,Hector Mark,Negative,0,10/22/2020,22,Billing Question,Glendale,California,Email,Below SLA,17,Los Angeles/CA
AOC-39074135-w-894821-5d,Roma Mussotti,Negative,5,10/15/2020,15,Billing Question,Lubbock,Texas,Web,Within SLA,38,Denver/CO
AOC-47137861-r-979327-MO,Oneida Filippone,Negative,0,10/27/2020,27,Service Outage,Little Rock,Arkansas,Chatbot,Below SLA,5,Los Angeles/CA
AOC-53770312-n-467737-U3,Wakefield Heddy,Neutral,0,10-03-2020,3,Billing Question,Flint,Michigan,Chatbot,Within SLA,17,Chicago/IL
AOC-61931254-v-948654-MS,Renee Tott,Neutral,5,10-07-2020,7,Payments,Houston,Texas,Call-Center,Above SLA,34,Los Angeles/CA
AOD-26298902-c-136194-VE,Dita Bastable,Neutral,5,10-07-2020,7,Service Outage,Minneapolis,Minnesota,Web,Within SLA,40,Denver/CO
AOF-65782647-s-968242-Y9,Etan O'Brallaghan,Neutral,0,10/20/2020,20,Billing Question,Lawrenceville,Georgia,Chatbot,Within SLA,28,Baltimore/MD
AOG-02888619-4-739374-wN,Chilton Ropars,Neutral,0,10/28/2020,28,Service Outage,Fresno,California,Email,Within SLA,25,Los Angeles/CA
AOH-09811607-G-115540-g7,Wylma Addicote,Neutral,0,10/20/2020,20,Billing Question,El Paso,Texas,Chatbot,Above SLA,29,Baltimore/MD
AOH-14719070-r-568851-Sj,Jarib Franzonetti,Very Positive,0,10-01-2020,1,Billing Question,Honolulu,Hawaii,Email,Within SLA,20,Los Angeles/CA
AOI-19180697-l-229697-XJ,Meghan Carass,Negative,3,10/27/2020,27,Service Outage,Syracuse,New York,Chatbot,Above SLA,13,Los Angeles/CA
AOI-20594015-B-561275-Em,Priscilla Parvin,Very Negative,0,10/24/2020,24,Payments,Trenton,New Jersey,Call-Center,Above SLA,20,Los Angeles/CA
AOI-57842778-9-884744-TY,Bucky Woolerton,Neutral,7,10/21/2020,21,Billing Question,Lynchburg,Virginia,Call-Center,Within SLA,45,Los Angeles/CA
AOK-67324463-B-870948-JH,Jared Welberry,Very Negative,1,10-04-2020,4,Billing Question,Tampa,Florida,Web,Below SLA,19,Denver/CO
AOK-70605714-e-362672-CV,Erskine Mancell,Neutral,7,10-08-2020,8,Billing Question,Washington,District of Columbia,Chatbot,Within SLA,23,Baltimore/MD
AOK-82730678-L-082902-rt,Annalise Caulton,Very Negative,0,10-06-2020,6,Billing Question,Stamford,Connecticut,Chatbot,Within SLA,17,Chicago/IL
AOL-76338258-4-791908-Sz,Suzanne Speck,Negative,0,10/22/2020,22,Billing Question,Tampa,Florida,Chatbot,Below SLA,30,Denver/CO
AOM-27598418-H-732848-dm,Stacia Mingo,Very Positive,9,10-03-2020,3,Billing Question,Kansas City,Missouri,Call-Center,Within SLA,27,Chicago/IL
AOM-57867484-y-095151-FP,Dominga Berzins,Neutral,0,10/25/2020,25,Billing Question,Tyler,Texas,Chatbot,Within SLA,17,Denver/CO
AOM-64340422-5-444796-5z,Erika Hounsom,Negative,0,10/29/2020,29,Billing Question,Colorado Springs,Colorado,Chatbot,Within SLA,29,Chicago/IL
AOM-84022907-o-103715-9k,Vernice Habin,Positive,0,10/30/2020,30,Billing Question,Washington,District of Columbia,Chatbot,Within SLA,44,Chicago/IL
AOM-97394400-e-083850-3E,Janet Trousdell,Very Positive,0,10-07-2020,7,Billing Question,Washington,District of Columbia,Chatbot,Within SLA,14,Baltimore/MD
AON-90245397-O-523110-Oi,Zilvia Blaxall,Neutral,0,10-06-2020,6,Billing Question,Washington,District of Columbia,Call-Center,Within SLA,34,Los Angeles/CA
AOO-19617935-5-388866-ys,Sybyl Pohlak,Negative,0,10-04-2020,4,Billing Question,Springfield,Massachusetts,Email,Within SLA,33,Baltimore/MD
AOO-83786664-j-541104-Sm,Eliot Breckon,Negative,0,10/16/2020,16,Billing Question,Scottsdale,Arizona,Email,Within SLA,29,Chicago/IL
AOO-98905335-B-524518-Mn,Hy Andriveau,Negative,0,10-11-2020,11,Service Outage,Toledo,Ohio,Chatbot,Below SLA,32,Baltimore/MD
AOP-13036499-5-550535-H5,Aloysius Lockyear,Negative,3,10/30/2020,30,Billing Question,New York City,New York,Email,Within SLA,14,Chicago/IL
AOP-50550332-d-726906-qc,Grady Devo,Negative,0,10-10-2020,10,Payments,Boston,Massachusetts,Call-Center,Below SLA,28,Los Angeles/CA
AOP-66875195-l-906020-yt,Derward Dautry,Positive,0,10/22/2020,22,Billing Question,North Hollywood,California,Web,Within SLA,20,Baltimore/MD
AOQ-17147432-B-614058-pM,Blayne Weetch,Negative,0,10/23/2020,23,Billing Question,Albuquerque,New Mexico,Call-Center,Within SLA,9,Los Angeles/CA
AOQ-56887670-h-912756-9j,Livvie Nilges,Positive,7,10/17/2020,17,Billing Question,San Diego,California,Chatbot,Within SLA,6,Denver/CO
AOR-35183657-g-646442-sY,Caro Lorans,Negative,0,10/15/2020,15,Billing Question,Boston,Massachusetts,Email,Within SLA,17,Los Angeles/CA
AOS-05481302-l-552930-A6,Chrissie Malbon,Positive,8,10-03-2020,3,Billing Question,Anchorage,Alaska,Email,Within SLA,16,Los Angeles/CA
AOS-15148530-y-411327-Sf,Sven Bembridge,Negative,6,10/28/2020,28,Billing Question,Birmingham,Alabama,Web,Within SLA,12,Denver/CO
AOS-38435694-E-324873-3f,Donielle Doughty,Neutral,0,10/27/2020,27,Billing Question,Dallas,Texas,Web,Within SLA,13,Baltimore/MD
AOS-60278280-0-206056-xu,Kelsi Hacquel,Negative,6,10/25/2020,25,Billing Question,Orlando,Florida,Email,Within SLA,36,Chicago/IL
AOS-70396421-l-977312-HJ,Falkner Filipyev,Positive,0,10/17/2020,17,Billing Question,Watertown,Massachusetts,Call-Center,Within SLA,41,Los Angeles/CA
AOT-30246362-c-156422-LV,Carrissa Rochelle,Positive,7,10/25/2020,25,Billing Question,Columbus,Georgia,Web,Within SLA,18,Los Angeles/CA
AOT-64965415-4-572297-ZN,Goldina Chadney,Negative,5,10/22/2020,22,Payments,Fresno,California,Call-Center,Within SLA,39,Baltimore/MD
AOT-66579216-m-607671-Ke,Ravi Elcocks,Very Positive,0,10/25/2020,25,Payments,Pasadena,California,Call-Center,Within SLA,10,Los Angeles/CA
AOT-72548949-W-705678-Ts,Koral Renols,Neutral,0,10-04-2020,4,Service Outage,Atlanta,Georgia,Email,Below SLA,20,Denver/CO
AOU-48936459-o-733233-Ky,Jorey Radbourn,Neutral,0,10/17/2020,17,Billing Question,Fresno,California,Email,Below SLA,37,Baltimore/MD
AOU-65225592-o-329916-2q,Andee Ayce,Negative,3,10/15/2020,15,Billing Question,El Paso,Texas,Email,Below SLA,44,Chicago/IL
AOU-69534842-Y-032215-mo,Guinevere Treamayne,Negative,0,10/30/2020,30,Billing Question,Scottsdale,Arizona,Chatbot,Above SLA,22,Chicago/IL
AOV-29908358-H-726300-r4,Alyosha Soonhouse,Negative,3,10-06-2020,6,Billing Question,Dearborn,Michigan,Call-Center,Within SLA,44,Los Angeles/CA
AOV-50829757-p-004526-n8,Maddy Pranger,Positive,0,10-06-2020,6,Billing Question,Meridian,Mississippi,Chatbot,Below SLA,43,Chicago/IL
AOW-94943686-0-579123-rD,Larissa Gilardengo,Very Positive,0,10/25/2020,25,Billing Question,Colorado Springs,Colorado,Email,Below SLA,26,Denver/CO
AOX-23428170-8-049050-LL,Lydie Perle,Very Negative,2,10-07-2020,7,Billing Question,Provo,Utah,Email,Within SLA,17,Los Angeles/CA
AOX-62961473-y-658882-Sl,Gilemette Hedden,Very Positive,0,10-12-2020,12,Billing Question,Washington,District of Columbia,Call-Center,Within SLA,13,Los Angeles/CA
AOY-31318129-Q-195755-oZ,Evey Joule,Very Negative,0,10-03-2020,3,Service Outage,Mobile,Alabama,Web,Within SLA,45,Los Angeles/CA
AOZ-07383516-M-110091-wX,Luciano Wharram,Negative,0,10-04-2020,4,Payments,Indianapolis,Indiana,Call-Center,Below SLA,22,Los Angeles/CA
AOZ-08533996-j-453504-6n,Georg Scandrite,Negative,4,10-03-2020,3,Billing Question,Chandler,Arizona,Email,Below SLA,44,Chicago/IL
AOZ-86886200-V-860335-vC,Valma Jeens,Very Positive,9,10/16/2020,16,Service Outage,Arlington,Texas,Email,Within SLA,24,Denver/CO
AOZ-96694080-Q-597562-PB,Aurilia Proctor,Positive,0,10/27/2020,27,Billing Question,Pensacola,Florida,Email,Below SLA,13,Los Angeles/CA
APA-09512941-P-092345-Pk,Bond Hansie,Neutral,0,10-12-2020,12,Billing Question,Arlington,Texas,Call-Center,Within SLA,40,Chicago/IL
APA-73810139-p-936303-wh,Enid Billingsley,Negative,0,10-01-2020,1,Service Outage,Oklahoma City,Oklahoma,Web,Within SLA,31,Baltimore/MD
APB-71537242-c-461569-iO,Gisela Elphee,Negative,0,10-11-2020,11,Billing Question,Fort Lauderdale,Florida,Call-Center,Below SLA,30,Baltimore/MD
APB-95458695-C-881322-mc,Gardiner Sitch,Neutral,5,10-10-2020,10,Billing Question,Kansas City,Missouri,Web,Within SLA,17,Los Angeles/CA
APC-00217419-L-499961-71,Kristi Casement,Negative,0,10/19/2020,19,Billing Question,Nashville,Tennessee,Chatbot,Below SLA,27,Los Angeles/CA
APC-19250736-0-411979-vg,Andreas Chicco,Neutral,0,10-12-2020,12,Billing Question,Boise,Idaho,Call-Center,Below SLA,5,Denver/CO
APC-41192785-S-326758-uN,Valencia Cornely,Negative,0,10-02-2020,2,Service Outage,El Paso,Texas,Chatbot,Within SLA,15,Baltimore/MD
APC-84046786-e-651835-Dz,Annadiana Gudahy,Negative,0,10/25/2020,25,Payments,Grand Junction,Colorado,Call-Center,Within SLA,45,Los Angeles/CA
APD-60838601-4-111021-7O,Niki Gerin,Neutral,0,10/24/2020,24,Billing Question,Fort Worth,Texas,Web,Within SLA,27,Baltimore/MD
APD-93870529-T-209438-qb,Abigael Cramond,Negative,5,10/19/2020,19,Billing Question,Phoenix,Arizona,Chatbot,Within SLA,13,Chicago/IL
APE-05645075-n-717869-iY,Wilie Kropach,Negative,6,10/28/2020,28,Billing Question,Baltimore,Maryland,Chatbot,Within SLA,41,Los Angeles/CA
APE-54755130-G-575950-NF,Letti McGrady,Very Negative,2,10/28/2020,28,Billing Question,Hampton,Virginia,Chatbot,Above SLA,27,Chicago/IL
APF-49300361-R-063566-CB,Harold Kemitt,Neutral,7,10/24/2020,24,Billing Question,El Paso,Texas,Web,Within SLA,21,Los Angeles/CA
APF-51755269-T-522338-5u,Rosemaria Cannell,Very Negative,0,10/17/2020,17,Billing Question,Spokane,Washington,Email,Within SLA,9,Los Angeles/CA
APF-52911016-W-160362-qQ,Tailor Speechly,Very Negative,0,10/17/2020,17,Billing Question,Amarillo,Texas,Chatbot,Within SLA,12,Baltimore/MD
APF-68622440-Z-254016-dF,Natalya Keaveney,Very Negative,3,10/26/2020,26,Billing Question,Fort Wayne,Indiana,Email,Below SLA,20,Denver/CO
APG-33623504-1-533704-Ex,Cris Hodges,Positive,0,10-11-2020,11,Billing Question,Chicago,Illinois,Chatbot,Below SLA,35,Los Angeles/CA
APH-17441208-a-528744-d5,Wyn Ancliff,Negative,0,10/25/2020,25,Billing Question,San Bernardino,California,Web,Below SLA,25,Denver/CO
APH-55928574-q-167792-Hr,Leland Whaley,Negative,0,10/27/2020,27,Billing Question,Evansville,Indiana,Web,Within SLA,13,Baltimore/MD
API-05380578-X-561838-Mk,Morlee Bagley,Neutral,7,10/14/2020,14,Billing Question,Lincoln,Nebraska,Call-Center,Within SLA,20,Baltimore/MD
API-39179933-C-943158-7Y,Noelani Frewer,Neutral,0,10-04-2020,4,Billing Question,Washington,District of Columbia,Chatbot,Within SLA,18,Baltimore/MD
API-83334089-R-318372-cS,Allys Crauford,Negative,0,10/30/2020,30,Billing Question,Muskegon,Michigan,Email,Within SLA,16,Los Angeles/CA
API-88902739-m-875231-Ux,Nick Licquorish,Neutral,7,10/14/2020,14,Billing Question,New York City,New York,Web,Within SLA,30,Baltimore/MD
APJ-39977873-H-324083-rW,Allie Yurshev,Negative,0,10-08-2020,8,Billing Question,Round Rock,Texas,Chatbot,Within SLA,7,Los Angeles/CA
APJ-91903576-m-528370-Xn,Carroll Firidolfi,Neutral,8,10-12-2020,12,Billing Question,San Diego,California,Email,Within SLA,23,Los Angeles/CA
APK-61999731-d-966430-S0,Rhona Shercliff,Very Negative,0,10/27/2020,27,Billing Question,Orlando,Florida,Email,Within SLA,36,Denver/CO
APL-22270159-y-223416-Dd,Claudie Tumulty,Very Negative,2,10-08-2020,8,Billing Question,Des Moines,Iowa,Call-Center,Within SLA,28,Baltimore/MD
APL-48820717-n-938296-nj,Germain Stockau,Negative,0,10/23/2020,23,Billing Question,Corona,California,Email,Below SLA,18,Chicago/IL
APL-92993609-7-448073-pC,Salvador Stiant,Negative,4,10-08-2020,8,Payments,Tampa,Florida,Call-Center,Within SLA,37,Denver/CO
APL-97273848-l-642588-94,Chloette Badcock,Negative,0,10-05-2020,5,Payments,Concord,California,Call-Center,Above SLA,12,Baltimore/MD
APM-50013420-V-751877-IU,Cassandre Ambrosini,Negative,0,10-01-2020,1,Billing Question,Tacoma,Washington,Email,Within SLA,41,Baltimore/MD
APO-44530862-r-836724-OX,Vivyan Hogbin,Very Negative,0,10/29/2020,29,Billing Question,Houston,Texas,Call-Center,Within SLA,14,Baltimore/MD
APO-49142499-6-520986-zy,Roanna Kristiansen,Negative,3,10/19/2020,19,Billing Question,Rockford,Illinois,Email,Within SLA,19,Baltimore/MD
APO-57565046-G-116389-sj,Eugene Terrill,Negative,0,10-05-2020,5,Billing Question,Atlanta,Georgia,Email,Within SLA,37,Baltimore/MD
APP-03445873-w-859178-L1,Jere Liddel,Negative,0,10/25/2020,25,Payments,Louisville,Kentucky,Call-Center,Below SLA,26,Los Angeles/CA
APP-03648507-j-019759-8H,Elly Machen,Negative,6,10-07-2020,7,Billing Question,Cincinnati,Ohio,Call-Center,Within SLA,33,Los Angeles/CA
APQ-61373763-B-045781-oB,Jacky Wainscoat,Neutral,7,10-07-2020,7,Service Outage,Chattanooga,Tennessee,Email,Within SLA,43,Baltimore/MD
APR-04906546-c-413224-FJ,Corabel Sehorsch,Positive,0,10-07-2020,7,Service Outage,Anderson,South Carolina,Chatbot,Within SLA,39,Los Angeles/CA
APR-25733691-3-864231-Qz,Hedy Lutwidge,Neutral,8,10-02-2020,2,Payments,Peoria,Illinois,Call-Center,Within SLA,42,Baltimore/MD
APR-77382924-j-632658-15,Ann Creasy,Negative,0,10/27/2020,27,Billing Question,Seattle,Washington,Call-Center,Within SLA,21,Chicago/IL
APS-11765269-c-809718-8q,Jacquenette Pittem,Negative,0,10-02-2020,2,Payments,Greenville,South Carolina,Call-Center,Within SLA,28,Chicago/IL
APS-13170105-D-520277-hE,Dominick Hellin,Very Negative,0,10/16/2020,16,Billing Question,Glendale,California,Call-Center,Within SLA,42,Los Angeles/CA
APS-52162882-N-770604-JX,Agatha Sprouls,Very Negative,0,10-12-2020,12,Service Outage,Omaha,Nebraska,Chatbot,Within SLA,40,Baltimore/MD
APS-67894716-q-304074-iv,Sascha Doblin,Negative,5,10-02-2020,2,Billing Question,Bridgeport,Connecticut,Call-Center,Within SLA,34,Los Angeles/CA
APT-27467127-J-620552-Lh,Remy Sperry,Negative,4,10/16/2020,16,Billing Question,Montgomery,Alabama,Email,Within SLA,22,Los Angeles/CA
APT-43403288-I-678419-iC,Orren Fenna,Negative,0,10/15/2020,15,Billing Question,Baltimore,Maryland,Chatbot,Within SLA,28,Los Angeles/CA
APT-48893789-i-560078-aq,Kylynn Smurthwaite,Neutral,0,10/17/2020,17,Payments,Toledo,Ohio,Call-Center,Below SLA,15,Denver/CO
APU-18766279-L-615386-Q5,Niles Flaonier,Negative,0,10-09-2020,9,Billing Question,Shreveport,Louisiana,Chatbot,Below SLA,12,Denver/CO
APU-70925857-J-410712-1Z,Teodoro Redolfi,Very Negative,0,10/27/2020,27,Billing Question,Atlanta,Georgia,Call-Center,Within SLA,12,Los Angeles/CA
APV-25929600-e-104205-yM,Tarah Lineen,Negative,0,10-10-2020,10,Billing Question,Oklahoma City,Oklahoma,Web,Within SLA,19,Baltimore/MD
APV-94143323-v-038209-ny,Masha Tesmond,Very Negative,0,10/27/2020,27,Billing Question,Reading,Pennsylvania,Web,Within SLA,21,Chicago/IL
APX-51086894-K-421307-Kh,Tann Swan,Very Negative,0,10/28/2020,28,Billing Question,Fort Wayne,Indiana,Call-Center,Below SLA,11,Baltimore/MD
APY-17008648-j-088560-GY,Rafe Duffitt,Very Negative,4,10/20/2020,20,Billing Question,Fort Myers,Florida,Email,Below SLA,26,Los Angeles/CA
APY-24977415-r-720248-3w,Nonnah Oloshin,Neutral,5,10/26/2020,26,Payments,Norfolk,Virginia,Call-Center,Within SLA,15,Chicago/IL
AQB-29143964-w-638174-w0,Nevil Grime,Very Positive,0,10-06-2020,6,Billing Question,Rochester,New York,Chatbot,Above SLA,23,Los Angeles/CA
AQB-48794458-T-984343-Mz,Nichole Bittlestone,Positive,9,10-09-2020,9,Payments,Miami,Florida,Call-Center,Within SLA,20,Baltimore/MD
AQB-72985650-V-663136-QA,Carmelita Climpson,Very Negative,1,10-03-2020,3,Billing Question,West Palm Beach,Florida,Call-Center,Within SLA,44,Baltimore/MD
AQC-02673531-s-957431-hn,Alwyn Ead,Neutral,5,10-08-2020,8,Billing Question,West Palm Beach,Florida,Chatbot,Below SLA,18,Los Angeles/CA
AQC-67564374-1-537171-eu,Kassey Ruston,Negative,0,10/21/2020,21,Billing Question,Lees Summit,Missouri,Web,Within SLA,5,Denver/CO
AQC-98299549-N-459309-Y9,Amil Yarker,Very Positive,0,10-03-2020,3,Billing Question,London,Kentucky,Email,Below SLA,9,Baltimore/MD
AQE-14353843-F-885171-3l,Sena Machans,Positive,0,10-09-2020,9,Payments,El Paso,Texas,Call-Center,Within SLA,36,Chicago/IL
AQE-28743185-C-803995-BU,Winifield Kieff,Negative,0,10/24/2020,24,Billing Question,Waltham,Massachusetts,Call-Center,Above SLA,12,Denver/CO
AQE-38308602-6-499206-OX,Farlay Orrum,Negative,0,10/15/2020,15,Billing Question,Boston,Massachusetts,Chatbot,Within SLA,12,Los Angeles/CA
AQE-80812745-G-036986-X7,Cornell Enderby,Positive,9,10/25/2020,25,Billing Question,Tampa,Florida,Email,Above SLA,24,Chicago/IL
AQE-93799463-B-273257-3q,Nikolas Curnok,Very Negative,0,10/15/2020,15,Billing Question,Ashburn,Virginia,Web,Within SLA,29,Chicago/IL
AQF-54926478-e-326618-nq,Addison Sunners,Very Negative,0,10/25/2020,25,Billing Question,Las Vegas,Nevada,Web,Below SLA,33,Baltimore/MD
AQF-80850124-a-660076-IW,Mikkel Ricardou,Negative,4,10-03-2020,3,Payments,Birmingham,Alabama,Call-Center,Within SLA,11,Chicago/IL
AQF-90898167-m-714239-zb,Gerome Beaston,Positive,0,10-03-2020,3,Billing Question,El Paso,Texas,Email,Above SLA,42,Chicago/IL
AQG-95726464-P-369246-NO,Clayborn Greves,Negative,6,10/17/2020,17,Billing Question,Fort Worth,Texas,Web,Below SLA,7,Los Angeles/CA
AQH-08482773-7-439700-TQ,Mathian Maydway,Negative,0,10/21/2020,21,Service Outage,Minneapolis,Minnesota,Chatbot,Within SLA,9,Los Angeles/CA
AQH-17430187-J-725173-Aw,Sarge Potbury,Negative,5,10/14/2020,14,Billing Question,Hot Springs National Park,Arkansas,Chatbot,Below SLA,36,Baltimore/MD
AQI-11404761-3-615153-fZ,Kara-lynn Dabell,Negative,0,10-05-2020,5,Billing Question,New York City,New York,Email,Below SLA,22,Baltimore/MD
AQI-47913097-w-946103-79,Baird Lifton,Neutral,6,10/16/2020,16,Billing Question,Brooklyn,New York,Chatbot,Within SLA,37,Los Angeles/CA
AQI-71935444-Y-131335-SW,Jackie Lammie,Negative,0,10/15/2020,15,Payments,Springfield,Massachusetts,Call-Center,Within SLA,6,Chicago/IL
AQI-88308288-O-453299-E8,Cortie Gyrgorcewicx,Negative,3,10-09-2020,9,Billing Question,Frankfort,Kentucky,Email,Within SLA,41,Los Angeles/CA
AQJ-76768333-n-574950-4I,Lynett Chmiel,Very Negative,0,10/24/2020,24,Billing Question,Saint Louis,Missouri,Web,Within SLA,27,Baltimore/MD
AQJ-92994737-a-910308-9E,Charissa Langland,Very Negative,1,10-03-2020,3,Billing Question,London,Kentucky,Chatbot,Below SLA,36,Chicago/IL
AQK-30775304-4-232274-2C,Stavro Plunket,Very Negative,0,10-12-2020,12,Billing Question,Lexington,Kentucky,Chatbot,Within SLA,27,Los Angeles/CA
AQK-99887528-d-545489-MI,Ashien Dumelow,Negative,0,10-12-2020,12,Billing Question,Tulsa,Oklahoma,Email,Within SLA,17,Los Angeles/CA
AQM-39597355-9-995635-Vw,Cyndi Bothe,Neutral,0,10/26/2020,26,Billing Question,Oakland,California,Call-Center,Below SLA,30,Baltimore/MD
AQN-43829784-R-423972-sO,Della Klemencic,Neutral,0,10-08-2020,8,Billing Question,Bowie,Maryland,Web,Within SLA,19,Chicago/IL
AQN-53397186-7-548983-YZ,Merilyn Atwill,Negative,5,10/14/2020,14,Service Outage,Aurora,Colorado,Chatbot,Within SLA,29,Los Angeles/CA
AQN-94821625-b-927662-aD,Martin Beddis,Very Negative,0,10-02-2020,2,Billing Question,New York City,New York,Web,Within SLA,41,Los Angeles/CA
AQO-17750195-N-881243-u7,Gerty Llywarch,Neutral,0,10/26/2020,26,Payments,Jeffersonville,Indiana,Call-Center,Above SLA,43,Chicago/IL
AQO-86207845-E-175763-s1,Ferris Lorking,Negative,6,10/13/2020,13,Billing Question,Las Cruces,New Mexico,Email,Within SLA,28,Los Angeles/CA
AQP-09146601-u-158026-WF,Redford Ivanishchev,Very Positive,9,10/18/2020,18,Payments,Roanoke,Virginia,Call-Center,Below SLA,11,Baltimore/MD
AQQ-23106804-A-490529-Wi,Francesco Rogeon,Very Positive,0,10/30/2020,30,Service Outage,Jefferson City,Missouri,Email,Below SLA,14,Baltimore/MD
AQQ-37644878-x-967971-e9,Sherill Ivankov,Negative,6,10/30/2020,30,Billing Question,San Bernardino,California,Chatbot,Within SLA,31,Los Angeles/CA
AQR-28085367-Z-373760-XD,Janela Linden,Neutral,0,10/30/2020,30,Payments,Colorado Springs,Colorado,Call-Center,Within SLA,33,Los Angeles/CA
AQR-31140368-e-712688-gm,Chrisy Boustred,Very Negative,1,10/19/2020,19,Billing Question,San Antonio,Texas,Chatbot,Within SLA,37,Baltimore/MD
AQS-54501606-v-232157-pI,Berry Phaup,Very Negative,0,10-02-2020,2,Billing Question,Washington,District of Columbia,Web,Below SLA,36,Los Angeles/CA
AQT-75516915-q-341305-do,Mahmoud Alston,Neutral,5,10-10-2020,10,Billing Question,Mobile,Alabama,Chatbot,Within SLA,26,Los Angeles/CA
AQU-03334226-y-651220-Uj,Alaine Fockes,Positive,0,10-07-2020,7,Billing Question,Springfield,Missouri,Call-Center,Below SLA,6,Baltimore/MD
AQU-97315456-H-405674-Re,Skelly Lewton,Neutral,0,10-09-2020,9,Payments,Washington,District of Columbia,Call-Center,Within SLA,18,Baltimore/MD
AQV-06865460-x-377415-pG,Kimberly Killick,Very Negative,0,10/17/2020,17,Billing Question,Atlanta,Georgia,Chatbot,Within SLA,6,Baltimore/MD
AQV-62228194-t-715530-LM,Kathryne Edmondson,Very Negative,0,10/26/2020,26,Billing Question,Miami,Florida,Email,Below SLA,45,Baltimore/MD
AQW-44550783-M-385177-Z7,Joby Schaffel,Positive,0,10-06-2020,6,Billing Question,Chicago,Illinois,Call-Center,Below SLA,12,Chicago/IL
AQW-48782504-i-608275-ip,Angelica Choldcroft,Very Negative,0,10-01-2020,1,Billing Question,Los Angeles,California,Call-Center,Within SLA,11,Baltimore/MD
AQW-78469271-4-950107-oc,Ajay Brookwood,Negative,0,10/21/2020,21,Billing Question,Kansas City,Missouri,Call-Center,Above SLA,44,Los Angeles/CA
AQX-93645138-M-900940-MT,Lyn Dadge,Very Positive,0,10/14/2020,14,Billing Question,Oklahoma City,Oklahoma,Email,Within SLA,15,Los Angeles/CA
AQY-16187437-a-142232-yp,Twyla Glozman,Neutral,0,10/27/2020,27,Service Outage,Cleveland,Ohio,Chatbot,Within SLA,6,Baltimore/MD
AQY-89899051-5-611481-th,Bondon Jeune,Positive,0,10/25/2020,25,Billing Question,Memphis,Tennessee,Call-Center,Above SLA,10,Los Angeles/CA
AQZ-01343845-C-902844-pc,Tallou Farlam,Very Negative,0,10-02-2020,2,Billing Question,Alexandria,Virginia,Email,Within SLA,28,Baltimore/MD
AQZ-90254136-H-759029-LM,Janessa Kulvear,Positive,8,10/19/2020,19,Billing Question,Lincoln,Nebraska,Email,Within SLA,20,Chicago/IL
ARB-02899034-7-269142-eW,Daisie Filson,Negative,0,10-03-2020,3,Billing Question,Wichita Falls,Texas,Call-Center,Within SLA,6,Baltimore/MD
ARB-57330802-8-828117-7C,Grethel Cullity,Negative,0,10/25/2020,25,Billing Question,Pittsburgh,Pennsylvania,Chatbot,Above SLA,45,Baltimore/MD
ARB-90526516-T-806325-hm,Demeter Danilishin,Very Negative,3,10/19/2020,19,Billing Question,Austin,Texas,Call-Center,Above SLA,14,Baltimore/MD
ARC-20064263-v-345781-cm,Ashleigh MacGiffin,Neutral,0,10-06-2020,6,Billing Question,Memphis,Tennessee,Chatbot,Above SLA,28,Baltimore/MD
ARE-09520317-J-407807-TF,Norean Maypes,Negative,0,10-05-2020,5,Billing Question,El Paso,Texas,Chatbot,Above SLA,30,Baltimore/MD
ARF-25612077-g-731383-DA,Lee Crewes,Very Positive,10,10-09-2020,9,Billing Question,Santa Ana,California,Chatbot,Below SLA,33,Baltimore/MD
ARG-19956254-M-509945-eh,Correy Sterland,Negative,3,10/28/2020,28,Billing Question,Indianapolis,Indiana,Email,Below SLA,45,Chicago/IL
ARG-52743399-G-240910-UH,Frederica Foulgham,Negative,5,10-05-2020,5,Billing Question,New York City,New York,Call-Center,Below SLA,27,Los Angeles/CA
ARG-65973373-Q-194971-nP,Bordy Ledward,Negative,0,10/26/2020,26,Billing Question,Seattle,Washington,Call-Center,Within SLA,31,Los Angeles/CA
ARH-39232527-E-494354-bh,Marv Halwell,Very Positive,10,10-08-2020,8,Billing Question,Hartford,Connecticut,Call-Center,Within SLA,12,Baltimore/MD
ARI-08988400-4-033888-kp,Even Harms,Very Negative,1,10/17/2020,17,Billing Question,Meridian,Mississippi,Call-Center,Above SLA,33,Los Angeles/CA
ARI-11850091-s-741996-ts,Del Ennals,Negative,6,10-10-2020,10,Payments,Largo,Florida,Call-Center,Within SLA,35,Los Angeles/CA
ARI-46362936-i-285050-G2,Geralda Thing,Negative,0,10/19/2020,19,Billing Question,Miami,Florida,Chatbot,Within SLA,22,Los Angeles/CA
